itemId,price,averageRating,totalReviews
7211442,130900,5,2
7211443,130900,3,3
7238691,4300010,4,1
724216967,21000,3,2
7246767,2795000,4,5
7248400,3468000,5,1
7248403,5699000,1,2
7254072,100000,1,1
727874,80000,4,3
7280818,295000,4,26
7296154,245000,4,2
737873,82992,5,1
73857,67500,4,9
740631,157000,5,1
7422606,129500,4,17
7422670,329500,4,12
7445172,79500,4,23
7445339,189500,4,21
7445568,110000,4,25
7448288,1350000,5,1
7496189,715000,5,1
7504038,102000,5,1
7511681,169000,4,6
7557646,225000,3,1
75915,69800,4,40
7591837,112000,4,1
7598906,155000,4,5
7600632,181900,5,1
7630798,65900,4,1
7630813,47500,4,136
7630837,71500,4,5
7630910,74000,4,3
7630932,103900,4,10
7630950,77000,4,23
7641365,77000,4,25
7645501,299000,5,1
7645723,199900,5,2
7646065,299000,4,1
7646920,65000,4,20
7650633,6057001,5,1
7650705,195000,4,1
7650757,2598000,2,6
7654041,1875020,4,4
7654151,2708400,5,2
7660702,55500,3,2
7665363,160000,5,1
7680369,95000,3,1
7680370,165000,5,1
7680387,64000,5,1
7680390,169000,5,1
7680392,155000,4,1
7680395,90000,4,2
7680397,100000,4,3
7681262,120000,4,1
7699563,3882001,5,1
7702646,65000,5,3
7702652,77000,4,5
7705369,2200000,5,1
7713375,4295000,4,6
7717904,49000,5,2
7719731,43000,5,1
7720741,92000,1,1
7720901,103000,1,1
7721037,80000,5,1
7721227,67000,5,1
7722048,95000,3,3
7722126,91000,3,1
7729426,92000,5,1
7729429,78000,1,1
7729447,84000,5,1
7729509,76000,4,2
7729511,79000,2,1
7729533,41000,1,1
7729584,91000,3,4
7729590,41000,2,4
7729612,77000,5,1
7729654,29000,5,1
7729661,68000,3,46
7729674,24000,3,1
7729693,86000,4,19
7729980,22000,3,1
7730014,22000,4,3
7730018,22000,3,5
7730072,80000,2,10
7730076,49000,2,35
7730081,81000,2,5
7730085,87000,3,15
7730089,47000,3,4
7730357,22000,2,7
7730619,23000,3,2
7730639,78000,2,4
7730975,95000,5,1
7731271,48000,1,1
7731331,35000,5,1
7731446,21000,4,7
7746741,25300,4,9
7753712,89000,2,1
7753820,60000,3,1
7753841,77000,2,1
7759232,94000,5,2
7759269,54000,5,2
7759290,74000,5,1
7760908,91000,3,14
7760914,104000,3,7
7761419,88000,5,1
7761567,84000,5,1
7763280,55000,4,5
7763285,70000,3,4
7763481,91000,2,5
7763758,30000,3,3
7764509,45000,1,1
7764881,77000,4,1
7764991,31000,3,1
7765199,84000,5,2
7765230,80000,2,1
7765304,60000,1,1
7776903,42500,4,32
7789435,109000,4,26
779767,3699000,5,1
779769,3199000,4,15
7798858,31999000,5,1
7798859,29999000,5,1
7809445,4500000,5,1
7809446,4500000,2,2
7811705,55000,4,21
7814709,99500,4,20
7815540,99500,4,3
7832138,66000,5,1
7832195,55000,3,2
7832212,70000,5,1
7832248,47000,5,1
7832603,42000,5,1
7832663,87000,5,1
7832724,114000,5,4
7832959,49000,5,1
7832963,72000,5,1
7833008,31000,3,6
7843538,39000,5,1
7849076,53000,5,1
7868713,955000,4,4
7869207,955000,4,6
7883195,4925000,3,6
7890156,4649000,3,1
7890597,7649000,5,1
7909058,3535000,3,1
7911295,5200000,5,1
7920194,420000,5,2
7923089,10799000,5,1
7926256,103900,1,1
79301,41500,4,298
7939218,2229028,1,1
7940389,150350,5,12
7944401,253991,3,10
7954295,2556000,5,1
7969693,124603,4,1
7969929,132199,5,1
7990277,25000,5,1
8017697,650000,4,49
8018039,755000,4,20
8018043,940000,4,3
8023043,111000,4,5
8023050,257000,5,1
8023051,61000,4,9
8023052,81000,4,15
8023053,133000,5,6
8023067,43000,3,4
80409,44000,4,1244
8056625,34000,1,1
8121605,76900,3,6
8121606,130900,5,1
8121608,76900,4,14
8121609,130900,3,6
8128127,3619000,5,1
8158745,3850000,5,2
8188260,6720000,5,2
82190,200000,5,4
82256,256000,5,2
8225826,75500,4,14
8225834,142400,5,4
8225837,82100,5,3
8225838,134900,5,1
8225842,114500,5,6
8225854,75500,5,1
8225866,134900,5,1
8225873,76900,4,11
8225875,130900,4,5
8225895,75500,4,12
8225899,142400,5,1
8225902,82100,4,6
8225906,114500,5,1
8225907,147900,3,1
8280209,3200000,5,1
8391495,44000,4,6
8392234,47000,4,58
8482056,738000,4,33
8507657,10000,4,8
8513519,135000,5,1
8513520,180000,5,2
8522520,149000,3,4
8522681,175000,5,4
8522881,250000,1,1
8544350,3592010,5,1
8548459,79500,3,5
8568099,46000,4,133
8568118,48400,4,307
8568148,72250,4,240
8568245,280000,5,1
857971,18000000,5,1
8620261,60593,5,1
8620766,70000,4,3
8622779,840000,5,1
8623419,740000,5,1
8656947,3984000,3,3
8664276,5615000,5,1
8664776,16229000,5,1
8669096,71800,5,2
8679235,78000,4,18
8682936,697000,4,4
8686966,105000,4,27
8700883,7784000,4,2
8702520,10068000,5,1
8707820,1130000,4,18
8708186,170000,4,36
8714292,348640,2,2
8718010,241760,4,1
8724073,1199000,5,2
8733569,49000,4,214
8737321,93120,4,54
8740428,89000,4,45
874545,2000000,5,1
878040,43000,5,1
878560,55000,5,1
878858,45000,5,2
878956,45000,5,1
8791762,214000,5,1
8791950,60400,4,13
8791952,60400,3,22
8791954,65500,5,1
880043,343341,3,1
8801755,55900,4,36
8844513,4683000,5,1
8845373,120000,4,114
8873962,98000,4,18
8887991,805000,4,182
8888322,725000,4,133
8888379,1135000,5,4
8888592,3167000,5,1
8890068,1855000,4,9
8890164,1650000,4,6
8891817,67000,4,64
889970,51000,4,1
889980,51000,5,1
890041,51000,5,1
893301,67000,2,2
8970195,254000,4,8
8977969,76000,5,2
9001538,47000,4,44
9013106,85000,4,43
9013110,65000,4,69
9017944,28599000,5,1
9019387,6149000,5,1
9092536,275000000,4,173
9102603,820000,4,3
9102699,920000,5,2
9121674,53150,4,34
9146353,150839,5,1
9146355,172500,5,2
9146371,152154,5,1
9146390,326025,5,1
9146742,102608,4,5
9177393,735000,5,1
9177394,1710000,5,2
9177395,1710000,5,2
9177397,852000,5,1
9177398,847000,5,4
9196273,90636,3,2
9220887,175000,2,6
92424,1450000,5,1
9299935,521222,4,1
9300715,108888,3,4
93645,1825000,4,8
94015,69000,4,99
943601,999000,5,4
9467880,1590000,5,1
9467887,1990000,4,12
9467898,4590000,1,1
9467899,1990000,4,2
9468078,283532,1,1
9543498,69500,5,5
9548087,4790000,5,1
9548767,1590000,4,2
96876,119000,5,3
970638,170000,5,1
9829834,69000,3,7
9830166,45000,5,3
9973399,203000,2,1
9973500,180000,3,4
100005037,3984100,5,1
100007498,8132000,5,2
100015720,8000000,3,8
100038665,4200000,3,3
100072071,7725000,2,1
100087269,5700000,4,2
100191938,3050000,3,23
100268501,11999000,5,2
100309395,7888000,5,8
100363874,3948000,4,10
100363934,11999000,5,2
100570199,3053900,3,1
101257301,3665000,4,3
101431744,8299000,5,1
101528155,7720000,4,9
101533221,6450000,4,1
101624778,8500000,5,1
10171688,3553000,3,1
101865238,3699000,4,1
101865480,5987000,5,1
101927547,6498000,5,1
101932491,3948000,4,2
102072694,5750000,3,3
102076465,5572000,5,2
102080559,5571000,5,4
102155833,2500000,4,5
102157473,6599000,3,1
102160249,6300000,5,2
102233073,7515500,4,3
102239569,5200000,2,3
102400921,4375000,3,1
102403585,7335000,4,3
102408427,4975000,4,19
102413248,6370000,4,1
10245840,6057000,5,1
102596349,21000000,5,2
102605803,2012000,5,1
102619776,7000000,5,1
10274414,7780000,4,12
10274903,11555000,4,30
102976994,11999000,1,1
102990498,7800000,4,2
103009081,6500000,5,4
103041569,4450000,2,1
103065965,6442500,1,1
103066893,6455000,4,2
103081597,14488000,5,1
103086690,7999000,1,2
103250994,3799000,5,1
103374033,7699000,5,1
104107031,4820001,3,4
104107882,6160000,4,2
104688499,6999000,3,1
104926096,4050000,4,1
105770076,3799000,1,1
106302407,5724000,4,1
106381329,10000000,1,12
106795112,11999000,4,2
106852893,5920000,5,1
107548056,6999000,4,6
108076010,7200000,3,1
108253226,6873700,5,3
108255083,5999000,2,5
108404196,8800000,1,2
108488716,3599000,5,3
108710879,5299000,5,3
108831542,7906000,5,2
108886997,3399000,5,1
109471537,25190000,5,1
109545110,3349000,5,1
109550524,7199000,5,1
109552110,5554000,5,1
109669519,3999000,3,1
109669579,3999000,1,1
110292878,18500000,5,2
110433728,5600000,5,3
110566628,3552900,5,3
11089858,8499000,4,1
111304588,74329000,4,3
111593559,4583500,5,1
111630530,59345000,4,15
111702245,5499000,4,1
11175321,3695500,5,2
111762994,11000000,5,1
112002447,2999000,3,9
112034154,5500000,5,1
11215648,7075000,4,8
11233332,3990000,4,2
112422918,2677500,5,1
112579977,7763000,3,1
112609680,2999000,3,2
112810593,5518000,3,3
11309328,5300000,5,1
11549405,5699000,1,1
11549933,4559000,4,2
11550979,3599000,2,1
11656374,3699000,5,2
117282687,5247700,4,1
117488518,5374000,3,1
117494449,16200000,5,1
117862395,14199000,5,3
118083411,5580000,3,3
118132500,14999000,1,1
119244473,20299000,5,1
119508433,3860000,2,1
120130178,4545000,4,5
120849562,18999000,5,1
120850831,23000000,4,1
121218859,20390000,5,2
121235663,3999000,4,1
121265381,5299000,3,2
121339042,7350000,5,1
121478672,4860000,4,7
121497565,8999000,5,1
121786772,5294200,4,1
122098705,5599000,5,1
122584196,3250000,5,1
122824731,20999000,5,1
123586249,13650000,4,14
123672084,12901000,4,10
123734044,5379000,5,1
123820055,5665000,5,2
123900212,3999000,4,2
123929949,11729000,5,2
124125861,13650000,5,1
124162163,9999000,4,1
124284425,5000000,5,1
124326019,3665900,5,4
124460787,18980000,5,2
124460945,26500000,5,1
124534150,28000000,5,1
124942468,7299000,5,3
125414057,4965000,5,1
125467397,3585000,3,4
125476607,6365000,5,1
125517237,3770000,5,1
126304304,5710001,4,2
126476678,3499000,1,1
126667478,6620000,5,1
126721307,16350000,4,7
126721425,17450000,5,1
126783815,19000000,4,2
127295827,3470000,1,1
128117450,3570000,3,1
130837082,3990000,4,5
130838110,9990000,5,1
132296504,4950000,5,1
132348527,3999000,5,1
133169838,5225000,4,2
133183489,3199000,2,1
133196694,5800000,5,3
133221055,4800000,4,21
140136326,16000000,4,5
140660968,5950000,5,1
140904526,3668000,5,7
140905692,11989000,5,1
140950299,12395000,5,2
140953986,4038000,5,5
140961370,4038000,5,9
140994086,4747000,4,4
141082258,3489000,5,5
141084118,3449000,5,1
141221938,5250000,1,1
141361091,3188000,4,13
141362069,3609000,4,15
141423682,4225000,4,3
141912794,3350000,4,6
142068253,4950000,4,1
142344100,3849000,5,2
142467444,6499000,3,6
142674401,4199000,5,1
143011250,12420000,5,3
143556790,3723000,4,1
143566862,3723000,5,2
143669230,5650000,4,1
143799197,3339000,5,1
143994379,11888000,5,2
144281089,4038000,5,4
144295048,3188000,4,4
144321628,3899000,4,3
144359007,3849000,1,1
144512687,3944500,5,1
144537129,4350000,4,6
144630414,6498000,5,1
144801009,3600000,2,3
145005711,4072300,5,1
145871666,8600000,5,2
147489509,4850000,5,1
151594418,15999000,4,1
155516745,3975000,5,1
155913187,4750000,1,1
156289469,3699000,4,113
156427085,1994000,4,4
156493762,3649000,4,6
156537366,3994500,4,5
156607146,1994000,4,85
159803669,1994900,4,13
160026129,3650000,4,81
160026130,3149000,3,75
160026131,3185000,4,198
160026132,4799000,4,65
160026135,4801500,4,53
160026324,4099000,4,49
160029282,4819000,4,20
160032004,3999000,4,16
160032005,3999000,4,17
160032031,3999000,3,43
160032041,4150000,4,78
160032830,3799000,4,322
160032832,7341500,4,17
160033606,4439000,4,19
160033614,5999000,4,30
160033615,4099000,4,49
160033631,5695000,4,63
160034489,3999000,4,63
160036065,3812000,4,125
160038108,3130000,4,47
160042010,15499000,3,5
160042137,3820000,4,49
160042140,3820000,4,30
160042211,22099000,5,1
160042213,19159000,5,1
160042217,26479000,5,5
160042218,29439000,5,1
160042220,19129000,5,2
160042292,3760000,4,14
160042323,6199000,3,2
160042336,4299000,4,4
160042356,5888000,4,23
160042386,5888000,4,17
165366146,1994000,4,5
165426321,5007000,5,1
165645238,8599000,4,2
166495782,4999000,2,1
167678118,2135900,4,2
167781433,24499000,5,1
168209182,7000000,5,1
168352444,3800000,3,2
170127119,3699000,4,62
170985620,11072300,5,2
171352587,5899100,5,1
172092538,3829000,3,2
172313946,14399000,5,1
173207855,2450000,4,1
173368403,6330001,5,1
174437631,15090000,5,1
178423460,4713800,5,2
181258725,5459000,5,1
188700851,1994900,4,45
189399365,4960000,5,1
189499337,14300000,4,1
193557631,6099000,4,3
193622649,5799000,5,2
193622662,8699000,5,2
193635190,9299000,4,1
194420436,5200000,5,1
194433140,4999000,5,4
194438092,4999000,4,6
195753904,14899000,5,1
238454205,5090600,5,3
2418805,4750000,5,1
2419138,3170000,4,1
2502845,10250000,5,1
308643,14799000,5,1
312367,6714000,3,1
325087342,3552900,5,3
337608939,5250000,3,3
337620460,3100000,5,1
337685602,6399000,5,2
3425938,8999000,5,3
344003670,17950000,5,1
344665379,1994909,4,3
346537149,7599000,4,3
351029831,15949000,5,1
355050145,3490100,4,2
3565865,4777000,4,4
357007953,14870000,5,1
357718465,7025000,5,1
358568744,5383000,4,1
358576735,3899000,4,2
363249326,3899000,5,4
363803835,14499000,5,15
363803836,3699000,4,113
367992030,8999000,5,1
368010933,7999000,5,1
368162161,3949000,4,239
368162162,14749000,4,71
368162165,3957000,4,121
368162166,3957000,4,156
368162167,4249000,4,47
368162168,3957000,4,36
368934540,6360000,5,2
371979149,3615000,5,1
372099236,3899000,5,2
372804461,3000000,3,1
372836896,3959000,5,1
372907402,8499000,2,1
372910543,8499000,5,1
375721796,7500000,5,1
376382841,1841000,2,4
376451102,1891000,2,3
376929271,1994900,4,15
376982597,4000000,5,4
378005102,15999000,5,1
378303738,7483700,5,1
379345017,3999000,4,1
379434212,11000000,5,1
379452361,16200000,5,4
379469947,7859000,5,18
379475816,17875000,5,2
379502772,3299999,5,1
383315210,5749000,5,1
383351486,5749000,5,2
383399945,7699000,5,2
384274693,10798000,5,4
385281033,4099000,4,25
385678185,16499000,5,1
387700605,1994000,5,5
387778756,6999000,4,12
389238327,3515000,5,1
389242446,4300000,5,1
391889732,5749000,5,1
392422502,569000,4,8
392444736,563000,5,2
392664354,3999000,5,8
394872378,8999000,5,4
396112006,4999000,5,1
396113513,4849000,4,5
396205866,4999000,4,3
398028345,9265700,4,1
398229871,8189000,5,5
398401356,6360000,5,2
398407486,3614900,5,1
399133207,36500000,5,1
399153485,11025000,4,1
399449726,4999000,5,8
401274195,4299000,5,3
401417798,10335000,4,3
401813429,3999000,5,5
402090758,4999000,5,3
402104567,4099000,4,13
40339,3649000,4,6
406000820,13325000,5,1
406027477,3614500,1,1
406035261,3135000,5,5
406196959,8599000,5,1
406196960,5699000,5,24
406199794,9999000,2,2
406901610,16999000,5,1
406925226,5638500,4,1
407001440,8700000,5,1
407008393,5950000,5,1
407020553,6299000,4,1
407164336,220400,4,6
407193903,3699000,4,29
407523977,651000,4,5
407525806,835000,5,2
407526660,661000,3,2
407526773,722000,2,1
407530279,661000,4,3
408736993,5638000,5,1
409908844,5999000,5,6
411563109,8299000,5,2
411654869,16799000,5,1
411896894,4675000,5,1
411910842,5999000,5,1
412285977,3787100,5,1
412719768,8749000,4,10
412720643,5759000,4,11
412721587,4349000,4,41
412725324,3799000,4,28
412725325,4349000,3,19
412726236,5699000,5,8
412997418,5459000,5,1
413050051,8215600,4,5
413269912,3787361,4,35
413277911,4729000,5,1
413425025,3797300,5,2
413429025,3920000,5,1
413898363,3600000,4,3
414742012,7999000,5,1
414742098,3588100,4,155
414847921,10949000,5,1
416181170,4619000,5,20
416298731,6699000,5,1
416720806,3959000,4,10
416723714,5770200,5,6
416725757,3650000,5,1
416730388,5888000,3,4
416773588,3300000,5,1
417455833,15899000,5,1
417475845,5630000,5,1
417495655,8999000,5,1
417516572,11999000,5,1
418256882,11999000,4,1
418277933,14999000,5,1
418562944,4518000,4,3
419313878,4150000,5,1
419969623,929000,4,61
419970560,929990,4,285
420161890,929990,4,50
420171250,929000,4,174
421355228,4999000,5,2
421698655,3664900,5,1
422443102,6000000,5,1
423615405,12999000,5,1
423618976,13399000,5,1
423751201,4099000,5,14
425039619,3599000,4,11
425258538,14810000,5,2
425346848,9670000,5,1
425367556,4699000,5,1
425851676,15855000,5,1
426352509,9670000,5,1
430076876,4175000,5,1
430094145,14599000,5,2
430873670,14499000,4,1
431677853,8499000,5,1
432597703,3920000,5,1
433366698,669000,4,27
433368705,649000,1,2
433371647,584000,3,6
433403000,669000,4,19
433407678,591000,1,2
433486840,4750000,4,19
433502388,3787100,5,4
433788076,3415000,5,1
434059134,2663000,5,1
436414605,25499000,5,1
436660419,5373000,4,1
436730967,6399000,4,21
436736773,6425000,5,9
436742502,6899000,5,3
437339772,2205000,2,6
437812500,3899000,5,2
437815642,3999000,5,3
437854561,5765000,5,1
438643832,12802600,5,1
438655154,12999000,5,1
439632965,731600,3,5
439633870,378900,4,8
439636860,1010200,5,2
439637768,894500,2,5
439644402,998200,4,12
439647239,746700,4,2
441423613,4399000,5,2
441575190,3799000,3,3
442022971,6799000,4,2
442303547,4950100,4,81
442309239,3475000,5,1
442749079,4499000,5,1
443689464,3793700,5,1
444113360,5599000,4,84
444790851,9499000,5,2
444830569,9099000,2,1
445020202,1570000,2,4
445116078,3787100,5,1
449550057,21076400,5,1
449606916,2596700,2,2
450300476,16750000,5,1
450376931,3609000,5,1
452644732,14050000,5,1
452714093,3595000,5,1
453572815,3160000,4,2
455818916,3598000,5,1
455987000,3945000,5,3
455996884,4099000,5,1
456030028,3945000,5,2
457240035,3604053,3,3
458774097,3699000,5,1
458880687,12499000,5,1
459976170,7730100,1,1
460200306,7351300,4,1
461142794,5357010,5,1
461530618,13135000,5,1
462914515,13550000,5,1
462952668,12249000,4,4
462956606,13900000,5,1
464420101,3165000,5,2
466114939,4115000,5,2
466114940,4449000,4,8
466140285,3899000,4,28
466146105,8113800,3,1
4667809,3030000,5,1
467902459,3604053,5,1
467926903,5905416,5,2
467934159,4876000,4,5
467934475,7127000,5,1
467974289,3787361,5,5
472510871,3300000,2,1
472530805,4300000,5,1
472712559,7999000,2,1
473080830,4020000,5,2
478798608,12455000,5,1
480874569,3787269,5,1
481558391,2237400,3,16
483520744,3200000,5,2
483550545,3603800,5,2
483712279,7126000,1,1
483854642,7565000,4,3
486682055,4049564,4,9
486766569,4048233,5,3
488054334,3603800,4,33
488056458,3593000,5,1
489150795,7659000,5,1
489244383,5499000,5,2
489954465,4145000,5,1
489964059,3603800,5,1
490672198,3994000,5,1
490726617,3665000,5,1
490748248,3450000,5,1
490814515,7125000,5,2
491702220,2168000,4,7
492256424,3441900,5,2
492562109,6399000,5,4
495014279,3699000,4,25
496042500,3750000,5,1
497494448,2530000,3,3
497792471,4499000,4,20
498284285,5949000,5,1
498312338,2895500,4,16
498408088,3500000,4,20
498632435,4279000,5,1
498642205,3499000,4,3
500290027,2911000,3,3
501188177,7236500,1,1
501932953,7618000,5,1
503088322,11499000,5,1
50350,4999000,5,1
504528227,4065000,5,2
504926620,10960000,5,1
505038512,3515000,4,4
505050414,3415000,5,8
505870909,5700000,3,1
507330780,11121000,5,1
507502923,8499000,5,2
507524067,15949000,5,1
507614182,8299000,5,1
508120652,4890000,5,1
508130554,4099000,5,1
509094083,5589000,5,1
510130812,6699000,4,2
510154228,9188000,5,1
510702872,3599000,5,3
510718294,3799000,4,13
510722268,3859000,4,13
510724181,3749900,4,8
510832807,1059000,5,16
512118239,4750600,5,1
512604347,8100000,5,24
512674789,3741000,5,1
513514148,1059000,5,5
514130703,11390000,5,1
514178069,5735000,5,1
514890728,7940000,3,3
517400880,5500000,5,4
519682104,7125000,5,1
530346510,14595000,5,1
531148148,2428700,2,1
537219000,7999000,5,1
537878723,8999000,3,1
538656737,4499000,5,1
539556441,2218900,3,6
539658211,5799000,4,43
546684312,14799000,2,1
548496497,5965000,4,5
548616996,7999000,5,2
548642528,5849000,4,7
548726927,8649000,5,8
548728868,8549000,5,3
548738644,19999000,5,1
548740640,8556800,4,1
548740642,10779700,5,1
548756174,6699000,5,9
549006236,12499000,5,2
549734841,5545900,4,9
549752472,5578400,4,2
550000146,8045000,5,1
551148765,4200000,5,1
551414068,5075000,5,2
552318384,8145000,5,1
559090821,6507100,5,1
560546960,930000,4,5
562628583,9988000,5,1
563366202,4089000,5,1
563482804,7449000,5,1
563524622,13349000,5,2
563558310,6559000,4,5
565736930,8099000,5,1
565812336,10599000,5,1
565826495,10599000,5,1
568282561,8699000,5,2
568298144,8699000,4,5
571900699,11958000,5,1
576348492,4199000,5,1
576948925,2205000,5,1
576986969,3515000,2,1
577960836,10699000,3,2
579362995,7175000,5,1
582194152,26930000,5,1
583826,17590000,1,1
586338859,6499000,5,1
586742635,6499000,5,4
586762119,6499000,4,4
590764507,10077200,4,1
590860509,3435000,5,1
591368142,3430000,5,1
593490187,37650000,5,1
594476995,10949000,5,1
595108578,5695000,5,1
597660796,16675000,5,1
600536307,5059000,5,3
600604541,4499000,5,8
600672806,4499000,5,1
604182668,6315000,5,1
604984685,1994000,5,1
605036322,3746000,4,2
605608446,2911000,5,1
6068,30737000,5,5
6070,36887000,4,9
613498746,11999000,5,1
6153189,15999000,4,1
615988593,19495000,5,1
616556730,5562000,4,4
624554185,3515000,5,1
625926315,2408000,2,1
626004370,23999000,4,3
626100789,3210000,5,8
